split,conversation_id,turn_index,utterance_id,speaker_id,text,audio_path,video_path,label
train,s02_e01_c04,22,s02_e01_c04_u022,unknown,How is that the silver lining?,,,mad
train,s02_e01_c04,23,s02_e01_c04_u023,unknown,You have to really wanna see it.,,,powerful
train,s02_e01_c06,2,s02_e01_c06_u002,unknown,"You know, I think I was sixteen.",,,joyful
train,s02_e01_c06,3,s02_e01_c06_u003,unknown,"Please, just a little bit off the back.",,,joyful
train,s02_e01_c06,4,s02_e01_c06_u004,unknown,"I'm still on ""no.""",,,powerful
train,s02_e01_c06,5,s02_e01_c06_u005,unknown,"Uh, morning. Do you guys think you could close your eyes for just a sec?",,,peaceful
train,s02_e01_c06,6,s02_e01_c06_u006,unknown,"No-no-no-no-no, I'm not fallin' for that again.",,,scared
train,s02_e01_c06,7,s02_e01_c06_u007,unknown,What's goin' on?,,,mad
train,s02_e01_c06,8,s02_e01_c06_u008,unknown,"Well, I sorta did a stupid thing last night.",,,mad
train,s02_e01_c06,9,s02_e01_c06_u009,unknown,What stupid thing did you do?,,,mad
train,s02_e01_c06,10,s02_e01_c06_u010,unknown,Bon giorno tutti!,,,powerful
train,s02_e01_c06,11,s02_e01_c06_u011,unknown,Ewww!,,,powerful
train,s02_e01_c08,2,s02_e01_c08_u002,unknown,"All right, that's it, I quit.",,,mad
train,s02_e01_c08,3,s02_e01_c08_u003,unknown,What? I didn't say anything.,,,scared
train,s02_e01_c08,4,s02_e01_c08_u004,unknown,"Yeah, but this isn't the face of a person who trusts a person. Ok, this is the face of a person who, you know, doesn't trust a person.",,,mad
train,s02_e01_c08,5,s02_e01_c08_u005,unknown,"I'm sorry. I'm sorry, Phoebe. It's just a little shorter than what we had discussed.",,,sad
train,s02_e01_c08,6,s02_e01_c08_u006,unknown,Would you relax? I know what I am doing. This is how he wears it.,,,mad
train,s02_e01_c08,7,s02_e01_c08_u007,unknown,How who wears it?,,,mad
train,s02_e01_c08,8,s02_e01_c08_u008,unknown,Demi Moore.,,,neutral
train,s02_e01_c08,9,s02_e01_c08_u009,unknown,Demi Moore is not a he.,,,mad
train,s02_e01_c08,10,s02_e01_c08_u010,unknown,"Well, he was a he in Arthur, and in Ten.",,,neutral
train,s02_e01_c08,11,s02_e01_c08_u011,unknown,That's Dudley Moore. I said I wanted it like Demi Moore.,,,mad
train,s02_e01_c08,12,s02_e01_c08_u012,unknown,Oh. Oh!,,,scared
train,s02_e01_c08,13,s02_e01_c08_u013,unknown,Oh my God!,,,scared
train,s02_e01_c08,14,s02_e01_c08_u014,unknown,Oh my God!,,,scared
train,s02_e01_c08,15,s02_e01_c08_u015,unknown,Oh my God!,,,scared
train,s02_e01_c08,16,s02_e01_c08_u016,unknown,"Oh my God! I'm sorry, I'm sorry. Which one's Demi Moore?",,,scared
train,s02_e01_c08,17,s02_e01_c08_u017,unknown,"She's the actress that was in Disclosure, Indecent Proposal, Ghost!",,,neutral
train,s02_e01_c08,18,s02_e01_c08_u018,unknown,"Oh, she's got gorgeous hair.",,,joyful
train,s02_e01_c08,19,s02_e01_c08_u019,unknown,I know!,,,mad
train,s02_e01_c11,2,s02_e01_c11_u002,unknown,Even Mary Tyler Moore would've been better.,,,mad
train,s02_e01_c11,3,s02_e01_c11_u003,unknown,"I like it. I do, I think it's a Ten.",,,joyful
train,s02_e01_c11,4,s02_e01_c11_u004,unknown,Thank you. My hair is very amused.,,,mad
train,s02_e01_c11,5,s02_e01_c11_u005,unknown,"Come on, Monica, things could be worse. You could get caught between the moon and New York City. I know it's crazy, but it's true.",,,joyful
train,s02_e01_c11,6,s02_e01_c11_u006,unknown,Thank you.,,,joyful
train,s02_e01_c11,7,s02_e01_c11_u007,unknown,"Well, I gotta go. Bye. Bye, Rach.",,,joyful
train,s02_e01_c11,8,s02_e01_c11_u008,unknown,"Wait, are you leaving?",,,scared
train,s02_e01_c11,9,s02_e01_c11_u009,unknown,"Yeah, that's kinda what I meant by ""bye!""",,,mad
train,s02_e01_c11,10,s02_e01_c11_u010,unknown,"Well, can I talk to you for a sec?",,,scared
train,s02_e01_c11,11,s02_e01_c11_u011,unknown,Okay.,,,neutral
train,s02_e01_c11,12,s02_e01_c11_u012,unknown,"Hey, when the doctor does that hernia test...",,,scared
train,s02_e01_c11,13,s02_e01_c11_u013,unknown,That's ok.,,,peaceful
train,s02_e01_c11,14,s02_e01_c11_u014,unknown,What's goin' on?,,,scared
train,s02_e01_c11,15,s02_e01_c11_u015,unknown,"Well, first of all, Paulo and I are not back together. It was just a stupid thing I did, and if I could go back in time and do it again, well, I wouldn't. Um, second of all , what?",,,mad
train,s02_e01_c11,16,s02_e01_c11_u016,unknown,"Ok. Well, before I say anything, I just need to know, is this one of those things where you break up with a guy, and then I tell you what I think, and then the next day you get back together with the guy, and I look like a complete idiot?",,,scared
train,s02_e01_c11,17,s02_e01_c11_u017,unknown,No. No-no-no-no.,,,powerful
train,s02_e01_c11,18,s02_e01_c11_u018,unknown,"Well, then, I think, I think the guy is scum. I hate him. I mean I actuallyI-I physically hate him. I always have. You are way too good to be with a guy like that.",,,mad
train,s02_e01_c11,19,s02_e01_c11_u019,unknown,Really?,,,peaceful
train,s02_e01_c11,20,s02_e01_c11_u020,unknown,"You deserve to be with someone who appreciates you, and who gets how funny and sweet and amazing, and adorable, and sexy you are, you know? Someone who wakes up every morning thinking ""Oh my god, I'm with Rachel"". You know, someone who makes you feel good, the way I am with Julie. Was there a second of all?",,,peaceful
train,s02_e01_c11,21,s02_e01_c11_u021,unknown,"No, I think that was the whole all.",,,sad
train,s02_e01_c11,22,s02_e01_c11_u022,unknown,Okay. Okay. Okay.,,,joyful
train,s02_e01_c11,23,s02_e01_c11_u023,unknown,"I swear to god, Dad. That's not how they measure pants.",,,mad
train,s02_e01_c12,2,s02_e01_c12_u002,unknown,"I was thinking of doing it a little shorter, you know, like Andie McDowell's new haircut?",,,neutral
train,s02_e01_c12,3,s02_e01_c12_u003,unknown,"Oh yeah! Oh, I can do that.",,,joyful
train,s02_e01_c12,4,s02_e01_c12_u004,unknown,Really?,,,joyful
train,s02_e01_c12,5,s02_e01_c12_u005,unknown,You wanna do it right now?,,,scared
train,s02_e01_c12,6,s02_e01_c12_u006,unknown,Great!,,,joyful
train,s02_e01_c12,7,s02_e01_c12_u007,unknown,"Ok, I just wanna be really sure this time. Andie McDowell's the girl from Four Weddings and a Funeral, right?",,,scared
train,s02_e01_c12,8,s02_e01_c12_u008,unknown,No. No no no no no. That's Rodney McDowell. Andie McDowell is the guy from Planet of the Apes.,,,peaceful
train,s02_e01_c12,9,s02_e01_c12_u009,unknown,"Oh, yeah. Ok, thank you.",,,peaceful
train,s02_e01_c12,10,s02_e01_c12_u010,unknown,You're welcome.,,,neutral
train,s02_e02_c01,2,s02_e02_c01_u002,unknown,"Ok, these were unbelievably expensive, and I know he's gonna grow out of them in like, 20 minutes, but I couldn't resist.",,,joyful
train,s02_e02_c01,3,s02_e02_c01_u003,unknown,"Oh, look at these! Hey, Ben. Just do it. Oh my God, oh, ok, was that too much pressure for him?",,,joyful
train,s02_e02_c01,4,s02_e02_c01_u004,unknown,"Oh, is he hungry already?",,,neutral
train,s02_e02_c01,5,s02_e02_c01_u005,unknown,I guess so.,,,neutral
train,s02_e02_c01,6,s02_e02_c01_u006,unknown,"You know, it's... something funny about sneakers. I'll be right back.",,,neutral
train,s02_e02_c01,7,s02_e02_c01_u007,unknown,"I gotta get one, too.",,,neutral
train,s02_e02_c01,8,s02_e02_c01_u008,unknown,What are you guys doing?,,,scared
train,s02_e02_c01,9,s02_e02_c01_u009,unknown,We're just hanging out by the spoons. Ladle?,,,neutral
train,s02_e02_c01,10,s02_e02_c01_u010,unknown,"Look, would you guys grow up? That is the most natural beautiful thing in the world.",,,mad
train,s02_e02_c01,11,s02_e02_c01_u011,unknown,"Yeah, we know, but there's a baby suckin' on it.",,,neutral
train,s02_e02_c01,12,s02_e02_c01_u012,unknown,"This is my son having lunch, ok? It's gonna happen a lot, so you'd better get used to it. Now if you have any problem with it, if you're uncomfortable, just ask questions. Carol's fine with it, now come on.",,,mad
train,s02_e02_c01,13,s02_e02_c01_u013,unknown,Carol?,,,neutral
train,s02_e02_c01,14,s02_e02_c01_u014,unknown,Carol? I was just wondering if Joey could ask you a question about breast-feeding?,,,neutral
train,s02_e02_c01,15,s02_e02_c01_u015,unknown,Sure.,,,neutral
train,s02_e02_c01,16,s02_e02_c01_u016,unknown,"Uh, does it hurt?",,,scared
train,s02_e02_c01,17,s02_e02_c01_u017,unknown,"It did at first, but not anymore.",,,neutral
train,s02_e02_c01,18,s02_e02_c01_u018,unknown,Chandler?,,,neutral
train,s02_e02_c01,19,s02_e02_c01_u019,unknown,"So, uh, how often can you do it?",,,scared
train,s02_e02_c01,20,s02_e02_c01_u020,unknown,As much as he needs.,,,neutral
train,s02_e02_c01,21,s02_e02_c01_u021,unknown,"Ok, I got one, I got one. Uh, if he blows into one, does the other one get bigger?",,,joyful
train,s02_e02_c02,2,s02_e02_c02_u002,unknown,"Rachel, do you have any muffins left?",,,neutral
train,s02_e02_c02,3,s02_e02_c02_u003,unknown,"Yeah, I forget which ones.",,,neutral
train,s02_e02_c02,4,s02_e02_c02_u004,unknown,"Oh, you're busy, that's ok, I'll get it. Anybody else want one?",,,neutral
train,s02_e02_c02,5,s02_e02_c02_u005,unknown,No thanks.,,,neutral
train,s02_e02_c02,6,s02_e02_c02_u006,unknown,"Oh, you're losin' your apron here, let me get it. There you go.",,,neutral
train,s02_e02_c02,7,s02_e02_c02_u007,unknown,Thank you. What a bitch.,,,mad
train,s02_e02_c02,8,s02_e02_c02_u008,unknown,"Oh, listen you guys. I have this friend at Bloomingdale's who's quitting tomorrow and he wants to abuse his discount. So, anyone want to come with me and take advantage of it?",,,neutral
train,s02_e02_c02,9,s02_e02_c02_u009,unknown,"I can't, I have to take my grandmother to the vet.",,,neutral
train,s02_e02_c02,10,s02_e02_c02_u010,unknown,"Ok, um, I'll go with you.",,,neutral
train,s02_e02_c02,11,s02_e02_c02_u011,unknown,Great.,,,joyful
train,s02_e02_c02,12,s02_e02_c02_u012,unknown,"Hi, honey.",,,joyful
train,s02_e02_c02,13,s02_e02_c02_u013,unknown,"Hey, sweetums.",,,joyful
train,s02_e02_c02,14,s02_e02_c02_u014,unknown,Hello to the rest.,,,neutral
train,s02_e02_c02,15,s02_e02_c02_u015,unknown,Hi!,,,joyful
train,s02_e02_c02,16,s02_e02_c02_u016,unknown,Monica what're you doin'? You can't go shopping with her? What about Rachel?,,,neutral
train,s02_e02_c02,17,s02_e02_c02_u017,unknown,"It's gonna be a problem, isn't it?",,,neutral
train,s02_e02_c02,18,s02_e02_c02_u018,unknown,"Come on, you're going to Bloomingdale's with Julie? That's like cheating on Rachel in her house of worship.",,,mad
train,s02_e02_c02,19,s02_e02_c02_u019,unknown,But I'm...,,,neutral
train,s02_e02_c02,20,s02_e02_c02_u020,unknown,"Monica, she will kill you. She will kill you like a dog in the street.",,,scared
train,s02_e02_c02,21,s02_e02_c02_u021,unknown,"So, uh, Jules tells me you guys are going shopping tomorrow?",,,neutral
train,s02_e02_c02,22,s02_e02_c02_u022,unknown,"Yeah, uh, it's actually not that big a deal.",,,neutral
train,s02_e02_c02,23,s02_e02_c02_u023,unknown,"It's a big deal to me. This is great, Monica. I really appreciate this.",,,joyful
train,s02_e02_c02,24,s02_e02_c02_u024,unknown,You're welcome.,,,neutral
train,s02_e02_c02,25,s02_e02_c02_u025,unknown,"Woof, woof.",,,neutral
train,s02_e02_c03,2,s02_e02_c03_u002,unknown,Bijan for men? Bijan for men? Bijan for men? Hey Annabelle.,,,joyful
train,s02_e02_c03,3,s02_e02_c03_u003,unknown,"Hey, Joey. So did you hear about the new guy?",,,neutral
train,s02_e02_c03,4,s02_e02_c03_u004,unknown,Who?,,,scared
train,s02_e02_c03,5,s02_e02_c03_u005,unknown,Nobody knows his name. Me and the girls just call him the Hombre man.,,,joyful
train,s02_e02_c03,6,s02_e02_c03_u006,unknown,Hombre?,,,neutral
train,s02_e02_c03,7,s02_e02_c03_u007,unknown,What's he doin' in my section?,,,scared
train,s02_e02_c03,8,s02_e02_c03_u008,unknown,I guess he doesn't know.,,,neutral
train,s02_e02_c03,9,s02_e02_c03_u009,unknown,"Well, he's gonna. I'll see you a little later, ok? Hey, how ya doin'?",,,mad
train,s02_e02_c03,10,s02_e02_c03_u010,unknown,Mornin'.,,,neutral
train,s02_e02_c03,11,s02_e02_c03_u011,unknown,"Listen, I know you're new, but it's kinda understood that everything from Young Men's to the escalator is my territory.",,,mad
train,s02_e02_c03,12,s02_e02_c03_u012,unknown,"Your territory, huh?",,,mad
train,s02_e02_c03,13,s02_e02_c03_u013,unknown,Yeah. Bijan for men?,,,powerful
train,s02_e02_c03,14,s02_e02_c03_u014,unknown,No thanks.,,,neutral
train,s02_e02_c03,15,s02_e02_c03_u015,unknown,Hombre?,,,neutral
train,s02_e02_c03,16,s02_e02_c03_u016,unknown,Yeah. All right.,,,joyful
train,s02_e02_c03,17,s02_e02_c03_u017,unknown,You were saying?,,,powerful
train,s02_e02_c04,2,s02_e02_c04_u002,unknown,"Phoebe, listen. You were with me, and we were shopping all day.",,,neutral
train,s02_e02_c04,3,s02_e02_c04_u003,unknown,What?,,,neutral
train,s02_e02_c04,4,s02_e02_c04_u004,unknown,"We were shopping, and we had lunch.",,,neutral
train,s02_e02_c04,5,s02_e02_c04_u005,unknown,"Oh, all right. What did I have?",,,neutral
train,s02_e02_c04,6,s02_e02_c04_u006,unknown,You had a salad.,,,neutral
train,s02_e02_c04,7,s02_e02_c04_u007,unknown,"Oh, no wonder I don't feel full.",,,neutral
train,s02_e02_c04,8,s02_e02_c04_u008,unknown,"Hey, guys, what's up.",,,neutral
train,s02_e02_c04,9,s02_e02_c04_u009,unknown,"I went shopping with Monica all day, and I had a salad.",,,neutral
train,s02_e02_c04,10,s02_e02_c04_u010,unknown,"Good, Pheebs. What'd you buy?",,,neutral
train,s02_e02_c04,11,s02_e02_c04_u011,unknown,"Um, we went shopping for um, for, fur.",,,scared
train,s02_e02_c04,12,s02_e02_c04_u012,unknown,You went shopping for fur?,,,neutral
train,s02_e02_c04,13,s02_e02_c04_u013,unknown,"Yes, and then I realized I'm against that, and uh, so then we bought some, uh, boobs.",,,scared
train,s02_e02_c04,14,s02_e02_c04_u014,unknown,You bought boobs?,,,neutral
train,s02_e02_c04,15,s02_e02_c04_u015,unknown,Bras! We bought bras! We bought bras.,,,scared
train,s02_e02_c05,2,s02_e02_c05_u002,unknown,"Bijan for men? Bijan for men? Bijan for... Hey, Annabelle, Uh, listen, I was wondering if maybe after work you and I could go maybe grab a cup of coffee.",,,scared
train,s02_e02_c05,3,s02_e02_c05_u003,unknown,"Oh, actually I sorta have plans.",,,sad
train,s02_e02_c05,4,s02_e02_c05_u004,unknown,"Ready, Annabelle?",,,neutral
train,s02_e02_c05,5,s02_e02_c05_u005,unknown,You bet. Maybe some other time?,,,neutral
train,s02_e02_c05,6,s02_e02_c05_u006,unknown,"Hey, it's not the first time I lost a girl to a cowboy spraying cologne. Bijan for men? Bijan for men?!",,,joyful
train,s02_e02_c06,2,s02_e02_c06_u002,unknown,"Ok, and this is Funny Clown. Funny Clown is only for after his naps, not before his naps or he won't sleep.",,,joyful
train,s02_e02_c06,3,s02_e02_c06_u003,unknown,"Carol, we've been through this before, ok? We have a good time. We laugh, we play. It's like we're father and son.",,,powerful
train,s02_e02_c06,4,s02_e02_c06_u004,unknown,"Honey, relax. Ross is great with him. Don't look so surprised. I'm a lovely person.",,,joyful
train,s02_e02_c06,5,s02_e02_c06_u005,unknown,"Oh, this is so cute.",,,joyful
train,s02_e02_c06,6,s02_e02_c06_u006,unknown,"Oh, I got that for him.",,,joyful
train,s02_e02_c06,7,s02_e02_c06_u007,unknown,My mommies love me. That's clever.,,,joyful
train,s02_e02_c06,8,s02_e02_c06_u008,unknown,"Hello? Oh, Hi, Ju Hi, Jew! Uh huh? Uh huh? Ok. Um, sure, that'd be great. See ya then. Bye.",,,powerful
train,s02_e02_c06,9,s02_e02_c06_u009,unknown,"Did you just say Hi, Jew?",,,neutral
train,s02_e02_c06,10,s02_e02_c06_u010,unknown,"Yes. Uh, yes, I did. That was my friend, Eddie Moskowitz. Yeah, he likes it. Reaffirms his faith.",,,joyful
train,s02_e02_c07,2,s02_e02_c07_u002,unknown,"Ben, dinner!",,,joyful
train,s02_e02_c07,3,s02_e02_c07_u003,unknown,"Thanks Aunt Pheebs. Hey, you didn't microwave that, did you, because it's breast milk, and you're not supposed to do that.",,,scared
train,s02_e02_c07,4,s02_e02_c07_u004,unknown,"Duh, I think I know how to heat breast milk. Ok.",,,powerful
train,s02_e02_c07,5,s02_e02_c07_u005,unknown,What did you just do?,,,mad
train,s02_e02_c07,6,s02_e02_c07_u006,unknown,"I licked my arm, what?",,,powerful
train,s02_e02_c07,7,s02_e02_c07_u007,unknown,It's breast milk.,,,mad
train,s02_e02_c07,8,s02_e02_c07_u008,unknown,So?,,,neutral
train,s02_e02_c07,9,s02_e02_c07_u009,unknown,"Phoebe, that is juice, squeezed from a person.",,,powerful
train,s02_e02_c07,10,s02_e02_c07_u010,unknown,What is the big deal?,,,powerful
train,s02_e02_c07,11,s02_e02_c07_u011,unknown,What did you just do?,,,scared
train,s02_e02_c07,12,s02_e02_c07_u012,unknown,"Ok, would people stop drinking the breast milk?",,,mad
train,s02_e02_c07,13,s02_e02_c07_u013,unknown,You won't even taste it?,,,peaceful
train,s02_e02_c07,14,s02_e02_c07_u014,unknown,No!,,,mad
train,s02_e02_c07,15,s02_e02_c07_u015,unknown,Not even if you just pretend that it's milk?,,,peaceful
train,s02_e02_c07,16,s02_e02_c07_u016,unknown,Not even if Carol's breast had a picture of a missing child on it.,,,neutral
train,s02_e02_c09,2,s02_e02_c09_u002,unknown,"Hi, who's this? Hi, Joanne. Is Rachel working? It's Monica. Yes, I know I did a horrible thing. Joanne, it's not as simple as all that, ok? No, I don't care what Steve thinks. Hi, Steve.",,,sad
train,s02_e02_c09,3,s02_e02_c09_u003,unknown,Hey!,,,joyful
train,s02_e02_c09,4,s02_e02_c09_u004,unknown,How did we do?,,,neutral
train,s02_e02_c09,5,s02_e02_c09_u005,unknown,"Oh, I tasted Ben's milk, and Ross freaked out.",,,neutral
train,s02_e02_c09,6,s02_e02_c09_u006,unknown,I did not freak out.,,,neutral
train,s02_e02_c09,7,s02_e02_c09_u007,unknown,Why'd you freak out?,,,neutral
train,s02_e02_c09,8,s02_e02_c09_u008,unknown,Because it's breast milk. It's gross.,,,scared
train,s02_e02_c09,9,s02_e02_c09_u009,unknown,My breast milk is gross?,,,mad
